0,0.1174
1,0.1198
2,0.1333
3,0.1651
4,0.2174
5,0.2835
6,0.3545
7,0.418
8,0.4713
9,0.5159
10,0.5487
11,0.5775
12,0.6026
13,0.6235
14,0.637
15,0.6488
16,0.6578
17,0.6672
18,0.6755
19,0.6831
20,0.6873
21,0.6944
22,0.7005
23,0.7074
24,0.7124
25,0.7167
26,0.7211
27,0.7249
28,0.7284
29,0.7325
30,0.7366
31,0.7395
32,0.7431
33,0.7465
34,0.7491
35,0.7516
36,0.753
37,0.7556
38,0.7572
39,0.7608
