0,0.79
1,0.828
2,0.849
3,0.86
4,0.871
5,0.88
6,0.883
7,0.883
8,0.882
9,0.883
10,0.884
11,0.885
12,0.886
13,0.886
14,0.886
15,0.887
16,0.888
17,0.887
18,0.888
19,0.887
20,0.887
21,0.887
22,0.887
23,0.886
24,0.886
25,0.886
26,0.886
27,0.885
28,0.885
29,0.884
30,0.884
31,0.884
32,0.884
33,0.884
34,0.884
