0,0.193333333333
1,0.38
2,0.503333333333
3,0.643333333333
4,0.69
5,0.726666666667
6,0.766666666667
7,0.793333333333
8,0.806666666667
9,0.813333333333
10,0.81
11,0.806666666667
12,0.806666666667
13,0.813333333333
14,0.813333333333
15,0.813333333333
16,0.816666666667
17,0.82
18,0.823333333333
19,0.823333333333
20,0.826666666667
21,0.833333333333
22,0.833333333333
23,0.833333333333
24,0.843333333333
25,0.846666666667
26,0.846666666667
27,0.846666666667
28,0.843333333333
29,0.846666666667
30,0.846666666667
31,0.846666666667
32,0.846666666667
33,0.85
34,0.853333333333
